-5.90889e-05, 0.0152223, -7.56573e-05, -0.000606341, -5.17444e-05, -0.000327722, 1.1019e-16
-1.80584e-05, 0.0200151, -2.31234e-05, -0.00257151, -1.58145e-05, -9.8269e-05, 1.00167e-10
-5.44383e-06, 0.0214884, -6.97095e-06, -0.00317537, -4.76709e-06, -2.80493e-05, 2.97431e-10
-1.56489e-06, 0.0219412, -2.00299e-06, -0.00336082, -1.3691e-06, -6.70159e-06, 5.67268e-10
-3.71615e-07, 0.0220804, -4.73649e-07, -0.0034177, -3.22875e-07, -3.1888e-07, 8.84586e-10
-4.12923e-09, 0.0221232, -1.67774e-09, -0.00343508, 1.88496e-10, 1.5075e-06, 1.2292e-09
1.09354e-07, 0.0221364, 1.45015e-07, -0.00344036, 1.0079e-07, 1.96631e-06, 1.58612e-09
1.44638e-07, 0.0221405, 1.91532e-07, -0.00344194, 1.32882e-07, 2.02958e-06, 1.94462e-09
1.55791e-07, 0.0221417, 2.07112e-07, -0.0034424, 1.43814e-07, 1.98992e-06, 2.2973e-09
1.59452e-07, 0.0221422, 2.13072e-07, -0.00344252, 1.48164e-07, 1.93265e-06, 2.63921e-09
1.6075e-07, 0.0221424, 2.15985e-07, -0.00344255, 1.50426e-07, 1.88049e-06, 2.96721e-09
1.61274e-07, 0.0221425, 2.17893e-07, -0.00344256, 1.51996e-07, 1.83782e-06, 3.27945e-09
1.61519e-07, 0.0221426, 2.19433e-07, -0.00344257, 1.53309e-07, 1.80401e-06, 3.57502e-09
1.61647e-07, 0.0221427, 2.20816e-07, -0.00344258, 1.54509e-07, 1.77739e-06, 3.85366e-09
1.6171e-07, 0.0221428, 2.22113e-07, -0.00344259, 1.55644e-07, 1.75634e-06, 4.11555e-09
1.61731e-07, 0.0221429, 2.23351e-07, -0.00344261, 1.56733e-07, 1.73952e-06, 4.3612e-09
1.61719e-07, 0.022143, 2.24547e-07, -0.00344263, 1.57786e-07, 1.7259e-06, 4.59129e-09
1.6168e-07, 0.0221431, 2.25706e-07, -0.00344265, 1.5881e-07, 1.71469e-06, 4.80663e-09
1.61618e-07, 0.0221432, 2.26835e-07, -0.00344267, 1.59808e-07, 1.70529e-06, 5.00808e-09
1.61536e-07, 0.0221433, 2.27939e-07, -0.0034427, 1.60784e-07, 1.69726e-06, 5.19653e-09
1.61437e-07, 0.0221434, 2.29022e-07, -0.00344272, 1.6174e-07, 1.69026e-06, 5.37286e-09
1.61322e-07, 0.0221435, 2.30084e-07, -0.00344275, 1.62677e-07, 1.68402e-06, 5.53793e-09
1.61194e-07, 0.0221436, 2.31129e-07, -0.00344277, 1.63599e-07, 1.67838e-06, 5.69256e-09
1.61055e-07, 0.0221437, 2.3216e-07, -0.0034428, 1.64507e-07, 1.67318e-06, 5.83752e-09
1.60905e-07, 0.0221438, 2.33176e-07, -0.00344282, 1.65401e-07, 1.66831e-06, 5.97354e-09
1.60745e-07, 0.0221439, 2.34181e-07, -0.00344285, 1.66283e-07, 1.66369e-06, 6.1013e-09
1.60576e-07, 0.022144, 2.35174e-07, -0.00344288, 1.67154e-07, 1.65927e-06, 6.22144e-09
1.604e-07, 0.0221441, 2.36157e-07, -0.0034429, 1.68016e-07, 1.65499e-06, 6.33453e-09
1.60218e-07, 0.0221442, 2.37131e-07, -0.00344293, 1.68867e-07, 1.65083e-06, 6.44112e-09
1.60028e-07, 0.0221443, 2.38095e-07, -0.00344296, 1.6971e-07, 1.64675e-06, 6.54169e-09
1.59833e-07, 0.0221444, 2.39052e-07, -0.00344298, 1.70544e-07, 1.64275e-06, 6.6367e-09
1.59633e-07, 0.0221445, 2.40002e-07, -0.00344301, 1.71371e-07, 1.6388e-06, 6.72658e-09
1.59427e-07, 0.0221446, 2.40944e-07, -0.00344304, 1.7219e-07, 1.63489e-06, 6.81168e-09
1.59218e-07, 0.0221447, 2.4188e-07, -0.00344306, 1.73003e-07, 1.63101e-06, 6.89238e-09
1.59004e-07, 0.0221448, 2.4281e-07, -0.00344309, 1.73809e-07, 1.62717e-06, 6.96897e-09
1.58787e-07, 0.0221449, 2.43734e-07, -0.00344311, 1.74609e-07, 1.62334e-06, 7.04177e-09
1.58567e-07, 0.022145, 2.44653e-07, -0.00344314, 1.75403e-07, 1.61954e-06, 7.11102e-09
1.58343e-07, 0.0221451, 2.45567e-07, -0.00344317, 1.76192e-07, 1.61575e-06, 7.17698e-09
1.58117e-07, 0.0221452, 2.46475e-07, -0.00344319, 1.76975e-07, 1.61198e-06, 7.23987e-09
1.57888e-07, 0.0221453, 2.47379e-07, -0.00344322, 1.77753e-07, 1.60823e-06, 7.29989e-09
1.57656e-07, 0.0221454, 2.48278e-07, -0.00344324, 1.78527e-07, 1.60449e-06, 7.35723e-09
1.57423e-07, 0.0221455, 2.49173e-07, -0.00344327, 1.79295e-07, 1.60076e-06, 7.41206e-09
1.57187e-07, 0.0221456, 2.50064e-07, -0.00344329, 1.80059e-07, 1.59704e-06, 7.46453e-09
1.56949e-07, 0.0221457, 2.50951e-07, -0.00344332, 1.80819e-07, 1.59333e-06, 7.51479e-09
1.5671e-07, 0.0221458, 2.51835e-07, -0.00344335, 1.81575e-07, 1.58963e-06, 7.56297e-09
1.56469e-07, 0.0221459, 2.52714e-07, -0.00344337, 1.82326e-07, 1.58594e-06, 7.60919e-09
1.56227e-07, 0.022146, 2.5359e-07, -0.0034434, 1.83074e-07, 1.58226e-06, 7.65356e-09
1.55983e-07, 0.0221461, 2.54463e-07, -0.00344342, 1.83818e-07, 1.5786e-06, 7.69618e-09
1.55738e-07, 0.0221462, 2.55333e-07, -0.00344345, 1.84558e-07, 1.57494e-06, 7.73715e-09
1.55491e-07, 0.0221463, 2.56198e-07, -0.00344347, 1.85294e-07, 1.57129e-06, 7.77655e-09
1.55244e-07, 0.0221464, 2.57061e-07, -0.0034435, 1.86027e-07, 1.56765e-06, 7.81446e-09
1.54996e-07, 0.0221465, 2.57922e-07, -0.00344352, 1.86756e-07, 1.56402e-06, 7.85096e-09
1.54746e-07, 0.0221465, 2.58778e-07, -0.00344355, 1.87482e-07, 1.5604e-06, 7.88611e-09
1.54496e-07, 0.0221466, 2.59632e-07, -0.00344357, 1.88205e-07, 1.55678e-06, 7.91997e-09
1.54245e-07, 0.0221467, 2.60483e-07, -0.0034436, 1.88924e-07, 1.55318e-06, 7.95261e-09
1.53993e-07, 0.0221468, 2.61332e-07, -0.00344362, 1.89641e-07, 1.54959e-06, 7.98408e-09
1.53741e-07, 0.0221469, 2.62178e-07, -0.00344364, 1.90354e-07, 1.54601e-06, 8.01443e-09
1.53487e-07, 0.022147, 2.6302e-07, -0.00344367, 1.91064e-07, 1.54243e-06, 8.0437e-09
1.53233e-07, 0.0221471, 2.63861e-07, -0.00344369, 1.91771e-07, 1.53886e-06, 8.07194e-09
1.52979e-07, 0.0221472, 2.64699e-07, -0.00344372, 1.92475e-07, 1.5353e-06, 8.09919e-09
1.52724e-07, 0.0221473, 2.65534e-07, -0.00344374, 1.93177e-07, 1.53175e-06, 8.12549e-09
1.52469e-07, 0.0221474, 2.66367e-07, -0.00344377, 1.93875e-07, 1.52821e-06, 8.15087e-09
1.52213e-07, 0.0221475, 2.67197e-07, -0.00344379, 1.94571e-07, 1.52468e-06, 8.17536e-09
1.51956e-07, 0.0221476, 2.68025e-07, -0.00344381, 1.95264e-07, 1.52116e-06, 8.199e-09
1.517e-07, 0.0221477, 2.68851e-07, -0.00344384, 1.95954e-07, 1.51765e-06, 8.22182e-09
1.51443e-07, 0.0221478, 2.69674e-07, -0.00344386, 1.96641e-07, 1.51414e-06, 8.24384e-09
1.51185e-07, 0.0221479, 2.70495e-07, -0.00344389, 1.97326e-07, 1.51065e-06, 8.26509e-09
1.50927e-07, 0.0221479, 2.71313e-07, -0.00344391, 1.98008e-07, 1.50716e-06, 8.28559e-09
1.50669e-07, 0.022148, 2.7213e-07, -0.00344393, 1.98687e-07, 1.50368e-06, 8.30537e-09
1.50411e-07, 0.0221481, 2.72944e-07, -0.00344396, 1.99364e-07, 1.50021e-06, 8.32445e-09
1.50153e-07, 0.0221482, 2.73756e-07, -0.00344398, 2.00038e-07, 1.49675e-06, 8.34285e-09
1.49894e-07, 0.0221483, 2.74565e-07, -0.003444, 2.0071e-07, 1.49329e-06, 8.36058e-09
1.49635e-07, 0.0221484, 2.75373e-07, -0.00344403, 2.01379e-07, 1.48985e-06, 8.37768e-09
1.49376e-07, 0.0221485, 2.76178e-07, -0.00344405, 2.02046e-07, 1.48641e-06, 8.39415e-09
1.49116e-07, 0.0221486, 2.76982e-07, -0.00344407, 2.02711e-07, 1.48299e-06, 8.41001e-09
1.48857e-07, 0.0221487, 2.77782e-07, -0.0034441, 2.03372e-07, 1.47957e-06, 8.42528e-09
1.48597e-07, 0.0221488, 2.78581e-07, -0.00344412, 2.04032e-07, 1.47616e-06, 8.43997e-09
1.48337e-07, 0.0221489, 2.79378e-07, -0.00344414, 2.04689e-07, 1.47276e-06, 8.4541e-09
1.48077e-07, 0.0221489, 2.80173e-07, -0.00344416, 2.05344e-07, 1.46936e-06, 8.46769e-09
1.47818e-07, 0.022149, 2.80966e-07, -0.00344419, 2.05996e-07, 1.46598e-06, 8.48074e-09
1.47557e-07, 0.0221491, 2.81757e-07, -0.00344421, 2.06646e-07, 1.4626e-06, 8.49327e-09
1.47297e-07, 0.0221492, 2.82546e-07, -0.00344423, 2.07294e-07, 1.45923e-06, 8.50529e-09
1.47037e-07, 0.0221493, 2.83333e-07, -0.00344426, 2.07939e-07, 1.45587e-06, 8.51681e-09
1.46777e-07, 0.0221494, 2.84117e-07, -0.00344428, 2.08582e-07, 1.45252e-06, 8.52785e-09
1.46517e-07, 0.0221495, 2.849e-07, -0.0034443, 2.09223e-07, 1.44918e-06, 8.53841e-09
1.46256e-07, 0.0221496, 2.85681e-07, -0.00344432, 2.09862e-07, 1.44584e-06, 8.54852e-09
1.45996e-07, 0.0221497, 2.8646e-07, -0.00344435, 2.10498e-07, 1.44251e-06, 8.55817e-09
1.45736e-07, 0.0221497, 2.87237e-07, -0.00344437, 2.11132e-07, 1.4392e-06, 8.56737e-09
1.45475e-07, 0.0221498, 2.88012e-07, -0.00344439, 2.11764e-07, 1.43589e-06, 8.57615e-09
1.45215e-07, 0.0221499, 2.88785e-07, -0.00344441, 2.12394e-07, 1.43258e-06, 8.58449e-09
1.44955e-07, 0.02215, 2.89557e-07, -0.00344443, 2.13022e-07, 1.42929e-06, 8.59243e-09
1.44695e-07, 0.0221501, 2.90326e-07, -0.00344446, 2.13647e-07, 1.426e-06, 8.59996e-09
1.44435e-07, 0.0221502, 2.91094e-07, -0.00344448, 2.14271e-07, 1.42273e-06, 8.60709e-09
1.44174e-07, 0.0221503, 2.91859e-07, -0.0034445, 2.14892e-07, 1.41946e-06, 8.61383e-09
1.43914e-07, 0.0221504, 2.92623e-07, -0.00344452, 2.15511e-07, 1.41619e-06, 8.62019e-09
1.43655e-07, 0.0221504, 2.93386e-07, -0.00344454, 2.16128e-07, 1.41294e-06, 8.62617e-09
1.43394e-07, 0.0221505, 2.94145e-07, -0.00344457, 2.16743e-07, 1.40969e-06, 8.63179e-09
1.43134e-07, 0.0221506, 2.94904e-07, -0.00344459, 2.17356e-07, 1.40646e-06, 8.63705e-09
1.42875e-07, 0.0221507, 2.9566e-07, -0.00344461, 2.17967e-07, 1.40323e-06, 8.64196e-09
1.42615e-07, 0.0221508, 2.96415e-07, -0.00344463, 2.18576e-07, 1.4e-06, 8.64653e-09
1.42356e-07, 0.0221509, 2.97168e-07, -0.00344465, 2.19182e-07, 1.39679e-06, 8.65075e-09
1.42096e-07, 0.022151, 2.9792e-07, -0.00344467, 2.19787e-07, 1.39358e-06, 8.65465e-09
1.41837e-07, 0.022151, 2.98669e-07, -0.0034447, 2.2039e-07, 1.39039e-06, 8.65822e-09
1.41578e-07, 0.0221511, 2.99417e-07, -0.00344472, 2.20991e-07, 1.3872e-06, 8.66147e-09
1.41319e-07, 0.0221512, 3.00163e-07, -0.00344474, 2.21589e-07, 1.38401e-06, 8.6644e-09
1.4106e-07, 0.0221513, 3.00907e-07, -0.00344476, 2.22186e-07, 1.38084e-06, 8.66703e-09
1.40801e-07, 0.0221514, 3.01649e-07, -0.00344478, 2.22781e-07, 1.37767e-06, 8.66936e-09
1.40542e-07, 0.0221515, 3.0239e-07, -0.0034448, 2.23374e-07, 1.37451e-06, 8.6714e-09
1.40284e-07, 0.0221516, 3.03129e-07, -0.00344482, 2.23965e-07, 1.37136e-06, 8.67314e-09
1.40025e-07, 0.0221516, 3.03866e-07, -0.00344484, 2.24554e-07, 1.36822e-06, 8.6746e-09
1.39767e-07, 0.0221517, 3.04602e-07, -0.00344486, 2.25141e-07, 1.36508e-06, 8.67578e-09
1.39509e-07, 0.0221518, 3.05336e-07, -0.00344489, 2.25726e-07, 1.36195e-06, 8.67668e-09
1.39251e-07, 0.0221519, 3.06068e-07, -0.00344491, 2.2631e-07, 1.35884e-06, 8.67732e-09
1.38993e-07, 0.022152, 3.06798e-07, -0.00344493, 2.26891e-07, 1.35572e-06, 8.67769e-09
1.38736e-07, 0.0221521, 3.07527e-07, -0.00344495, 2.2747e-07, 1.35262e-06, 8.6778e-09
1.38478e-07, 0.0221521, 3.08254e-07, -0.00344497, 2.28048e-07, 1.34952e-06, 8.67766e-09
1.38221e-07, 0.0221522, 3.0898e-07, -0.00344499, 2.28624e-07, 1.34643e-06, 8.67727e-09
1.37964e-07, 0.0221523, 3.09704e-07, -0.00344501, 2.29198e-07, 1.34335e-06, 8.67663e-09
1.37708e-07, 0.0221524, 3.10426e-07, -0.00344503, 2.2977e-07, 1.34027e-06, 8.67575e-09
1.37451e-07, 0.0221525, 3.11147e-07, -0.00344505, 2.30341e-07, 1.3372e-06, 8.67463e-09
1.37195e-07, 0.0221525, 3.11865e-07, -0.00344507, 2.30909e-07, 1.33414e-06, 8.67328e-09
1.36939e-07, 0.0221526, 3.12583e-07, -0.00344509, 2.31476e-07, 1.33109e-06, 8.6717e-09
1.36683e-07, 0.0221527, 3.13299e-07, -0.00344511, 2.32041e-07, 1.32805e-06, 8.66989e-09
1.36427e-07, 0.0221528, 3.14013e-07, -0.00344513, 2.32604e-07, 1.32501e-06, 8.66787e-09
1.36171e-07, 0.0221529, 3.14725e-07, -0.00344515, 2.33165e-07, 1.32198e-06, 8.66562e-09
1.35916e-07, 0.022153, 3.15436e-07, -0.00344517, 2.33725e-07, 1.31896e-06, 8.66317e-09
1.35661e-07, 0.022153, 3.16145e-07, -0.00344519, 2.34283e-07, 1.31594e-06, 8.6605e-09
1.35406e-07, 0.0221531, 3.16853e-07, -0.00344521, 2.34839e-07, 1.31293e-06, 8.65763e-09
1.35152e-07, 0.0221532, 3.17559e-07, -0.00344523, 2.35393e-07, 1.30993e-06, 8.65455e-09
1.34897e-07, 0.0221533, 3.18264e-07, -0.00344525, 2.35946e-07, 1.30694e-06, 8.65128e-09
1.34643e-07, 0.0221534, 3.18966e-07, -0.00344527, 2.36496e-07, 1.30395e-06, 8.64781e-09
1.3439e-07, 0.0221534, 3.19668e-07, -0.00344529, 2.37046e-07, 1.30098e-06, 8.64415e-09
1.34135e-07, 0.0221535, 3.20367e-07, -0.00344531, 2.37593e-07, 1.298e-06, 8.6403e-09
1.33882e-07, 0.0221536, 3.21066e-07, -0.00344533, 2.38139e-07, 1.29504e-06, 8.63626e-09
1.33629e-07, 0.0221537, 3.21762e-07, -0.00344535, 2.38683e-07, 1.29208e-06, 8.63204e-09
1.33376e-07, 0.0221538, 3.22458e-07, -0.00344537, 2.39225e-07, 1.28913e-06, 8.62764e-09
1.33123e-07, 0.0221538, 3.23151e-07, -0.00344539, 2.39766e-07, 1.28619e-06, 8.62307e-09
1.32871e-07, 0.0221539, 3.23843e-07, -0.00344541, 2.40305e-07, 1.28325e-06, 8.61832e-09
1.32619e-07, 0.022154, 3.24534e-07, -0.00344543, 2.40842e-07, 1.28032e-06, 8.6134e-09
1.32367e-07, 0.0221541, 3.25223e-07, -0.00344544, 2.41378e-07, 1.2774e-06, 8.60831e-09
1.32115e-07, 0.0221542, 3.25911e-07, -0.00344546, 2.41912e-07, 1.27449e-06, 8.60306e-09
1.31864e-07, 0.0221542, 3.26597e-07, -0.00344548, 2.42444e-07, 1.27158e-06, 8.59764e-09
1.31613e-07, 0.0221543, 3.27281e-07, -0.0034455, 2.42975e-07, 1.26868e-06, 8.59207e-09
1.31362e-07, 0.0221544, 3.27964e-07, -0.00344552, 2.43504e-07, 1.26579e-06, 8.58634e-09
1.31112e-07, 0.0221545, 3.28646e-07, -0.00344554, 2.44032e-07, 1.2629e-06, 8.58046e-09
1.30861e-07, 0.0221545, 3.29326e-07, -0.00344556, 2.44557e-07, 1.26002e-06, 8.57442e-09
1.30611e-07, 0.0221546, 3.30004e-07, -0.00344558, 2.45082e-07, 1.25715e-06, 8.56823e-09
1.30362e-07, 0.0221547, 3.30681e-07, -0.0034456, 2.45604e-07, 1.25429e-06, 8.5619e-09
1.30112e-07, 0.0221548, 3.31357e-07, -0.00344561, 2.46126e-07, 1.25143e-06, 8.55543e-09
1.29864e-07, 0.0221549, 3.32032e-07, -0.00344563, 2.46646e-07, 1.24858e-06, 8.54881e-09
1.29614e-07, 0.0221549, 3.32703e-07, -0.00344565, 2.47163e-07, 1.24573e-06, 8.54205e-09
1.29366e-07, 0.022155, 3.33374e-07, -0.00344567, 2.47679e-07, 1.24289e-06, 8.53516e-09
1.29118e-07, 0.0221551, 3.34044e-07, -0.00344569, 2.48194e-07, 1.24006e-06, 8.52813e-09
1.2887e-07, 0.0221552, 3.34713e-07, -0.00344571, 2.48708e-07, 1.23724e-06, 8.52096e-09
1.28622e-07, 0.0221552, 3.35379e-07, -0.00344573, 2.49219e-07, 1.23442e-06, 8.51367e-09
1.28375e-07, 0.0221553, 3.36045e-07, -0.00344574, 2.4973e-07, 1.23162e-06, 8.50625e-09
1.28128e-07, 0.0221554, 3.36709e-07, -0.00344576, 2.50238e-07, 1.22881e-06, 8.49871e-09
1.27881e-07, 0.0221555, 3.37371e-07, -0.00344578, 2.50745e-07, 1.22602e-06, 8.49103e-09
1.27634e-07, 0.0221555, 3.38032e-07, -0.0034458, 2.51251e-07, 1.22323e-06, 8.48324e-09
1.27388e-07, 0.0221556, 3.38692e-07, -0.00344582, 2.51755e-07, 1.22044e-06, 8.47533e-09
1.27142e-07, 0.0221557, 3.3935e-07, -0.00344584, 2.52258e-07, 1.21767e-06, 8.4673e-09
1.26897e-07, 0.0221558, 3.40006e-07, -0.00344585, 2.52759e-07, 1.2149e-06, 8.45915e-09
1.26652e-07, 0.0221558, 3.40662e-07, -0.00344587, 2.53258e-07, 1.21213e-06, 8.45089e-09
1.26407e-07, 0.0221559, 3.41316e-07, -0.00344589, 2.53756e-07, 1.20938e-06, 8.44252e-09
1.26162e-07, 0.022156, 3.41969e-07, -0.00344591, 2.54253e-07, 1.20663e-06, 8.43403e-09
1.25918e-07, 0.0221561, 3.42619e-07, -0.00344593, 2.54748e-07, 1.20389e-06, 8.42544e-09
1.25673e-07, 0.0221561, 3.43269e-07, -0.00344594, 2.55242e-07, 1.20115e-06, 8.41674e-09
1.2543e-07, 0.0221562, 3.43917e-07, -0.00344596, 2.55734e-07, 1.19842e-06, 8.40794e-09
1.25187e-07, 0.0221563, 3.44564e-07, -0.00344598, 2.56225e-07, 1.1957e-06, 8.39903e-09
1.24944e-07, 0.0221564, 3.4521e-07, -0.003446, 2.56714e-07, 1.19298e-06, 8.39002e-09
1.24701e-07, 0.0221564, 3.45854e-07, -0.00344601, 2.57202e-07, 1.19027e-06, 8.38092e-09
1.24458e-07, 0.0221565, 3.46497e-07, -0.00344603, 2.57688e-07, 1.18757e-06, 8.37171e-09
1.24217e-07, 0.0221566, 3.47138e-07, -0.00344605, 2.58174e-07, 1.18487e-06, 8.36241e-09
1.23974e-07, 0.0221567, 3.47778e-07, -0.00344607, 2.58656e-07, 1.18218e-06, 8.35301e-09
1.23733e-07, 0.0221567, 3.48416e-07, -0.00344608, 2.59139e-07, 1.1795e-06, 8.34352e-09
1.23492e-07, 0.0221568, 3.49054e-07, -0.0034461, 2.59619e-07, 1.17682e-06, 8.33393e-09
1.23251e-07, 0.0221569, 3.4969e-07, -0.00344612, 2.60099e-07, 1.17415e-06, 8.32426e-09
