-1.11053e-07, -2.13309e-16, 1.306
-1.12053e-07, -2.13002e-16, 1.306
-1.1305e-07, -2.12688e-16, 1.306
-1.14045e-07, -2.12366e-16, 1.306
-1.15037e-07, -2.12036e-16, 1.306
-1.16028e-07, -2.11698e-16, 1.306
-1.17017e-07, -2.11351e-16, 1.306
-1.18003e-07, -2.10997e-16, 1.306
-1.18987e-07, -2.10635e-16, 1.306
-1.19969e-07, -2.10265e-16, 1.306
-1.2095e-07, -2.09887e-16, 1.306
-1.21928e-07, -2.09501e-16, 1.306
-1.22903e-07, -2.09107e-16, 1.306
-1.23877e-07, -2.08705e-16, 1.306
-1.24849e-07, -2.08295e-16, 1.306
-1.25818e-07, -2.07876e-16, 1.306
-1.26786e-07, -2.0745e-16, 1.306
-1.27751e-07, -2.07016e-16, 1.306
-1.28715e-07, -2.06573e-16, 1.306
-1.29676e-07, -2.06123e-16, 1.306
-1.30635e-07, -2.05664e-16, 1.306
-1.31592e-07, -2.05198e-16, 1.306
-1.32547e-07, -2.04723e-16, 1.306
-1.335e-07, -2.04241e-16, 1.306
-1.34451e-07, -2.03751e-16, 1.306
-1.354e-07, -2.03252e-16, 1.306
-1.36347e-07, -2.02746e-16, 1.306
-1.37292e-07, -2.02232e-16, 1.306
-1.38235e-07, -2.01709e-16, 1.306
-1.39176e-07, -2.01179e-16, 1.306
-1.40115e-07, -2.00641e-16, 1.306
-1.41051e-07, -2.00095e-16, 1.306
-1.41986e-07, -1.99542e-16, 1.306
-1.42919e-07, -1.9898e-16, 1.306
-1.4385e-07, -1.98411e-16, 1.306
-1.44778e-07, -1.97834e-16, 1.306
-1.45705e-07, -1.97249e-16, 1.306
-1.4663e-07, -1.96657e-16, 1.306
-1.47553e-07, -1.96057e-16, 1.306
-1.48474e-07, -1.95449e-16, 1.306
-1.49392e-07, -1.94834e-16, 1.306
-1.50309e-07, -1.94211e-16, 1.306
-1.51224e-07, -1.93581e-16, 1.306
-1.52137e-07, -1.92943e-16, 1.306
-1.53048e-07, -1.92298e-16, 1.306
-1.53957e-07, -1.91645e-16, 1.306
-1.54864e-07, -1.90985e-16, 1.306
-1.55769e-07, -1.90318e-16, 1.306
-1.56672e-07, -1.89643e-16, 1.306
-1.57573e-07, -1.88961e-16, 1.306
-1.58473e-07, -1.88272e-16, 1.306
-1.5937e-07, -1.87576e-16, 1.306
-1.60265e-07, -1.86872e-16, 1.306
-1.61159e-07, -1.86162e-16, 1.306
-1.6205e-07, -1.85444e-16, 1.306
-1.6294e-07, -1.8472e-16, 1.306
-1.63828e-07, -1.83988e-16, 1.306
-1.64714e-07, -1.8325e-16, 1.306
-1.65598e-07, -1.82505e-16, 1.306
-1.6648e-07, -1.81753e-16, 1.306
-1.6736e-07, -1.80994e-16, 1.306
-1.68238e-07, -1.80229e-16, 1.306
-1.69114e-07, -1.79457e-16, 1.306
-1.69989e-07, -1.78678e-16, 1.306
-1.70861e-07, -1.77893e-16, 1.306
-1.71732e-07, -1.77101e-16, 1.306
-1.72601e-07, -1.76303e-16, 1.306
-1.73468e-07, -1.75498e-16, 1.306
-1.74333e-07, -1.74688e-16, 1.306
-1.75196e-07, -1.7387e-16, 1.306
-1.76057e-07, -1.73047e-16, 1.306
-1.76917e-07, -1.72218e-16, 1.306
-1.77775e-07, -1.71382e-16, 1.306
-1.78631e-07, -1.7054e-16, 1.306
-1.79485e-07, -1.69693e-16, 1.306
-1.80337e-07, -1.68839e-16, 1.306
-1.81187e-07, -1.67979e-16, 1.306
-1.82036e-07, -1.67114e-16, 1.306
-1.82882e-07, -1.66243e-16, 1.306
-1.83727e-07, -1.65366e-16, 1.306
-1.8457e-07, -1.64484e-16, 1.306
-1.85411e-07, -1.63596e-16, 1.306
-1.86251e-07, -1.62702e-16, 1.306
-1.87089e-07, -1.61803e-16, 1.306
-1.87924e-07, -1.60898e-16, 1.306
-1.88758e-07, -1.59988e-16, 1.306
-1.89591e-07, -1.59073e-16, 1.306
-1.90421e-07, -1.58153e-16, 1.306
-1.9125e-07, -1.57227e-16, 1.306
-1.92077e-07, -1.56296e-16, 1.306
-1.92902e-07, -1.5536e-16, 1.306
-1.93725e-07, -1.5442e-16, 1.306
-1.94547e-07, -1.53474e-16, 1.306
-1.95366e-07, -1.52523e-16, 1.306
-1.96185e-07, -1.51568e-16, 1.306
-1.97001e-07, -1.50607e-16, 1.306
-1.97815e-07, -1.49642e-16, 1.306
-1.98628e-07, -1.48673e-16, 1.306
-1.99439e-07, -1.47699e-16, 1.306
-2.00248e-07, -1.4672e-16, 1.306
-2.01056e-07, -1.45737e-16, 1.306
-2.01862e-07, -1.44749e-16, 1.306
-2.02666e-07, -1.43757e-16, 1.306
-2.03468e-07, -1.42761e-16, 1.306
-2.04269e-07, -1.41761e-16, 1.306
-2.05068e-07, -1.40756e-16, 1.306
-2.05865e-07, -1.39748e-16, 1.306
-2.0666e-07, -1.38735e-16, 1.306
-2.07454e-07, -1.37718e-16, 1.306
-2.08246e-07, -1.36698e-16, 1.306
-2.09037e-07, -1.35674e-16, 1.306
-2.09825e-07, -1.34645e-16, 1.306
-2.10612e-07, -1.33613e-16, 1.306
-2.11398e-07, -1.32578e-16, 1.306
-2.12181e-07, -1.31539e-16, 1.306
-2.12963e-07, -1.30496e-16, 1.306
-2.13743e-07, -1.2945e-16, 1.306
-2.14522e-07, -1.284e-16, 1.306
-2.15299e-07, -1.27347e-16, 1.306
-2.16074e-07, -1.26291e-16, 1.306
-2.16847e-07, -1.25231e-16, 1.306
-2.17619e-07, -1.24169e-16, 1.306
-2.18389e-07, -1.23103e-16, 1.306
-2.19158e-07, -1.22034e-16, 1.306
-2.19925e-07, -1.20962e-16, 1.306
-2.2069e-07, -1.19887e-16, 1.306
-2.21454e-07, -1.1881e-16, 1.306
-2.22216e-07, -1.17729e-16, 1.306
-2.22976e-07, -1.16646e-16, 1.306
-2.23735e-07, -1.1556e-16, 1.306
-2.24492e-07, -1.14471e-16, 1.306
-2.25247e-07, -1.1338e-16, 1.306
-2.26001e-07, -1.12286e-16, 1.306
-2.26753e-07, -1.1119e-16, 1.306
-2.27504e-07, -1.10091e-16, 1.306
-2.28253e-07, -1.0899e-16, 1.306
-2.29e-07, -1.07887e-16, 1.306
-2.29746e-07, -1.06781e-16, 1.306
-2.3049e-07, -1.05673e-16, 1.306
-2.31233e-07, -1.04563e-16, 1.306
-2.31974e-07, -1.03451e-16, 1.306
-2.32713e-07, -1.02337e-16, 1.306
-2.33451e-07, -1.01221e-16, 1.306
-2.34187e-07, -1.00103e-16, 1.306
-2.34922e-07, -9.89837e-17, 1.306
-2.35655e-07, -9.78621e-17, 1.306
-2.36386e-07, -9.67389e-17, 1.306
-2.37116e-07, -9.56139e-17, 1.306
-2.37844e-07, -9.44873e-17, 1.306
-2.38571e-07, -9.33592e-17, 1.306
-2.39296e-07, -9.22295e-17, 1.306
-2.4002e-07, -9.10983e-17, 1.306
-2.40742e-07, -8.99658e-17, 1.306
-2.41463e-07, -8.88318e-17, 1.306
-2.42181e-07, -8.76966e-17, 1.306
-2.42899e-07, -8.65601e-17, 1.306
-2.43615e-07, -8.54224e-17, 1.306
-2.44329e-07, -8.42836e-17, 1.306
-2.45042e-07, -8.31436e-17, 1.306
-2.45753e-07, -8.20026e-17, 1.306
-2.46463e-07, -8.08607e-17, 1.306
-2.47171e-07, -7.97177e-17, 1.306
-2.47878e-07, -7.85739e-17, 1.306
-2.48583e-07, -7.74292e-17, 1.306
-2.49287e-07, -7.62838e-17, 1.306
-2.49989e-07, -7.51376e-17, 1.306
-2.5069e-07, -7.39907e-17, 1.306
-2.51389e-07, -7.28432e-17, 1.306
-2.52086e-07, -7.1695e-17, 1.306
-2.52782e-07, -7.05463e-17, 1.306
-2.53477e-07, -6.93972e-17, 1.306
-2.5417e-07, -6.82475e-17, 1.306
-2.54862e-07, -6.70975e-17, 1.306
-2.55552e-07, -6.59471e-17, 1.306
-2.56241e-07, -6.47964e-17, 1.306
-2.56928e-07, -6.36455e-17, 1.306
-2.57614e-07, -6.24943e-17, 1.306
-2.58298e-07, -6.1343e-17, 1.306
-2.58981e-07, -6.01916e-17, 1.306
-2.59662e-07, -5.90401e-17, 1.306
-2.60342e-07, -5.78885e-17, 1.306
-2.6102e-07, -5.6737e-17, 1.306
-2.61697e-07, -5.55855e-17, 1.306
-2.62373e-07, -5.44341e-17, 1.306
-2.63047e-07, -5.32829e-17, 1.306
-2.63719e-07, -5.21319e-17, 1.306
-2.64391e-07, -5.09811e-17, 1.306
-2.6506e-07, -4.98306e-17, 1.306
-2.65728e-07, -4.86804e-17, 1.306
-2.66395e-07, -4.75306e-17, 1.306
-2.67061e-07, -4.63812e-17, 1.306
-2.67725e-07, -4.52322e-17, 1.306
-2.68387e-07, -4.40837e-17, 1.306
-2.69048e-07, -4.29358e-17, 1.306
-2.69708e-07, -4.17884e-17, 1.306
-2.70366e-07, -4.06416e-17, 1.306
-2.71023e-07, -3.94955e-17, 1.306
-2.71679e-07, -3.83501e-17, 1.306
-2.72333e-07, -3.72055e-17, 1.306
-2.72985e-07, -3.60616e-17, 1.306
-2.73636e-07, -3.49185e-17, 1.306
-2.74286e-07, -3.37762e-17, 1.306
-2.74935e-07, -3.26349e-17, 1.306
-2.75582e-07, -3.14945e-17, 1.306
-2.76227e-07, -3.0355e-17, 1.306
-2.76872e-07, -2.92166e-17, 1.306
-2.77514e-07, -2.80791e-17, 1.306
-2.78156e-07, -2.69428e-17, 1.306
-2.78796e-07, -2.58076e-17, 1.306
-2.79435e-07, -2.46735e-17, 1.306
-2.80072e-07, -2.35406e-17, 1.306
-2.80708e-07, -2.24089e-17, 1.306
-2.81343e-07, -2.12785e-17, 1.306
-2.81976e-07, -2.01494e-17, 1.306
-2.82608e-07, -1.90216e-17, 1.306
-2.83238e-07, -1.78952e-17, 1.306
-2.83868e-07, -1.67701e-17, 1.306
-2.84495e-07, -1.56465e-17, 1.306
-2.85122e-07, -1.45243e-17, 1.306
-2.85747e-07, -1.34037e-17, 1.306
-2.86371e-07, -1.22845e-17, 1.306
-2.86993e-07, -1.1167e-17, 1.306
-2.87614e-07, -1.0051e-17, 1.306
-2.88234e-07, -8.9366e-18, 1.306
-2.88853e-07, -7.82388e-18, 1.306
-2.8947e-07, -6.71285e-18, 1.306
-2.90086e-07, -5.60354e-18, 1.306
-2.907e-07, -4.49597e-18, 1.306
-2.91313e-07, -3.39018e-18, 1.306
-2.91925e-07, -2.2862e-18, 1.306
-2.92536e-07, -1.18405e-18, 1.306
-2.93145e-07, -8.37666e-20, 1.306
-2.93753e-07, 1.01462e-18, 1.306
-2.94359e-07, 2.11109e-18, 1.306
-2.94965e-07, 3.2056e-18, 1.306
-2.95569e-07, 4.29814e-18, 1.306
-2.96171e-07, 5.38866e-18, 1.306
-2.96773e-07, 6.47716e-18, 1.306
-2.97373e-07, 7.56359e-18, 1.306
-2.97971e-07, 8.64793e-18, 1.306
-2.98569e-07, 9.73016e-18, 1.306
-2.99165e-07, 1.08102e-17, 1.306
-2.9976e-07, 1.18882e-17, 1.306
-3.00354e-07, 1.29639e-17, 1.306
-3.00946e-07, 1.40374e-17, 1.306
-3.01537e-07, 1.51086e-17, 1.306
-3.02127e-07, 1.61776e-17, 1.306
-3.02716e-07, 1.72443e-17, 1.306
-3.03303e-07, 1.83087e-17, 1.306
-3.03889e-07, 1.93707e-17, 1.306
-3.04474e-07, 2.04304e-17, 1.306
-3.05058e-07, 2.14877e-17, 1.306
-3.0564e-07, 2.25426e-17, 1.306
-3.06221e-07, 2.3595e-17, 1.306
-3.06801e-07, 2.4645e-17, 1.306
-3.07379e-07, 2.56925e-17, 1.306
-3.07957e-07, 2.67375e-17, 1.306
-3.08533e-07, 2.77799e-17, 1.306
-3.09107e-07, 2.88199e-17, 1.306
-3.09681e-07, 2.98572e-17, 1.306
-3.10253e-07, 3.0892e-17, 1.306
-3.10824e-07, 3.19241e-17, 1.306
-3.11394e-07, 3.29537e-17, 1.306
-3.11963e-07, 3.39806e-17, 1.306
-3.1253e-07, 3.50048e-17, 1.306
-3.13097e-07, 3.60263e-17, 1.306
-3.13662e-07, 3.70451e-17, 1.306
-3.14225e-07, 3.80612e-17, 1.306
-3.14788e-07, 3.90745e-17, 1.306
-3.15349e-07, 4.00851e-17, 1.306
-3.1591e-07, 4.10929e-17, 1.306
-3.16469e-07, 4.20979e-17, 1.306
-3.17026e-07, 4.31001e-17, 1.306
-3.17583e-07, 4.40994e-17, 1.306
-3.18138e-07, 4.50959e-17, 1.306
-3.18692e-07, 4.60895e-17, 1.306
-3.19245e-07, 4.70803e-17, 1.306
-3.19797e-07, 4.80681e-17, 1.306
-3.20348e-07, 4.9053e-17, 1.306
-3.20897e-07, 5.0035e-17, 1.306
-3.21446e-07, 5.1014e-17, 1.306
-3.21993e-07, 5.199e-17, 1.306
-3.22538e-07, 5.29631e-17, 1.306
-3.23083e-07, 5.39332e-17, 1.306
-3.23627e-07, 5.49002e-17, 1.306
-3.24169e-07, 5.58643e-17, 1.306
-3.2471e-07, 5.68252e-17, 1.306
-3.2525e-07, 5.77832e-17, 1.306
-3.25789e-07, 5.8738e-17, 1.306
-3.26327e-07, 5.96898e-17, 1.306
-3.26864e-07, 6.06385e-17, 1.306
-3.27399e-07, 6.15841e-17, 1.306
-3.27933e-07, 6.25265e-17, 1.306
-3.28466e-07, 6.34658e-17, 1.306
-3.28998e-07, 6.4402e-17, 1.306
-3.29529e-07, 6.5335e-17, 1.306
-3.30059e-07, 6.62648e-17, 1.306
-3.30587e-07, 6.71914e-17, 1.306
-3.31115e-07, 6.81149e-17, 1.306
-3.31641e-07, 6.90351e-17, 1.306
-3.32166e-07, 6.99521e-17, 1.306
-3.3269e-07, 7.08659e-17, 1.306
-3.33213e-07, 7.17765e-17, 1.306
-3.33735e-07, 7.26838e-17, 1.306
-3.34256e-07, 7.35878e-17, 1.306
-3.34775e-07, 7.44885e-17, 1.306
-3.35294e-07, 7.5386e-17, 1.306
-3.35811e-07, 7.62802e-17, 1.306
-3.36327e-07, 7.71711e-17, 1.306
-3.36842e-07, 7.80587e-17, 1.306
-3.37356e-07, 7.89429e-17, 1.306
-3.37869e-07, 7.98238e-17, 1.306
-3.38381e-07, 8.07014e-17, 1.306
-3.38891e-07, 8.15756e-17, 1.306
-3.39401e-07, 8.24465e-17, 1.306
-3.39909e-07, 8.3314e-17, 1.306
-3.40417e-07, 8.41782e-17, 1.306
-3.40923e-07, 8.5039e-17, 1.306
-3.41428e-07, 8.58963e-17, 1.306
-3.41932e-07, 8.67503e-17, 1.306
-3.42435e-07, 8.76009e-17, 1.306
-3.42937e-07, 8.84481e-17, 1.306
-3.43438e-07, 8.92919e-17, 1.306
-3.43938e-07, 9.01322e-17, 1.306
-3.44437e-07, 9.09691e-17, 1.306
-3.44934e-07, 9.18026e-17, 1.306
-3.45431e-07, 9.26326e-17, 1.306
-3.45927e-07, 9.34592e-17, 1.306
-3.46421e-07, 9.42824e-17, 1.306
-3.46914e-07, 9.51021e-17, 1.306
-3.47407e-07, 9.59183e-17, 1.306
-3.47898e-07, 9.6731e-17, 1.306
-3.48388e-07, 9.75403e-17, 1.306
-3.48877e-07, 9.83461e-17, 1.306
-3.49365e-07, 9.91484e-17, 1.306
-3.49852e-07, 9.99473e-17, 1.306
-3.50338e-07, 1.00743e-16, 1.306
-3.50823e-07, 1.01534e-16, 1.306
-3.51307e-07, 1.02323e-16, 1.306
-3.5179e-07, 1.03108e-16, 1.306
-3.52272e-07, 1.03889e-16, 1.306
-3.52753e-07, 1.04667e-16, 1.306
-3.53233e-07, 1.05441e-16, 1.306
-3.53711e-07, 1.06212e-16, 1.306
-3.54189e-07, 1.06979e-16, 1.306
-3.54666e-07, 1.07743e-16, 1.306
-3.55141e-07, 1.08503e-16, 1.306
-3.55616e-07, 1.0926e-16, 1.306
-3.5609e-07, 1.10013e-16, 1.306
-3.56562e-07, 1.10762e-16, 1.306
-3.57034e-07, 1.11509e-16, 1.306
-3.57504e-07, 1.12251e-16, 1.306
-3.57974e-07, 1.1299e-16, 1.306
-3.58443e-07, 1.13726e-16, 1.306
-3.5891e-07, 1.14457e-16, 1.306
-3.59377e-07, 1.15186e-16, 1.306
-3.59842e-07, 1.15911e-16, 1.306
-3.60307e-07, 1.16632e-16, 1.306
-3.6077e-07, 1.1735e-16, 1.306
-3.61233e-07, 1.18064e-16, 1.306
-3.61694e-07, 1.18774e-16, 1.306
-3.62155e-07, 1.19481e-16, 1.306
-3.62614e-07, 1.20185e-16, 1.306
-3.63073e-07, 1.20885e-16, 1.306
-3.63531e-07, 1.21581e-16, 1.306
-3.63987e-07, 1.22274e-16, 1.306
-3.64443e-07, 1.22964e-16, 1.306
-3.64898e-07, 1.23649e-16, 1.306
-3.65351e-07, 1.24331e-16, 1.306
-3.65804e-07, 1.2501e-16, 1.306
-3.66256e-07, 1.25685e-16, 1.306
-3.66706e-07, 1.26357e-16, 1.306
-3.67156e-07, 1.27025e-16, 1.306
-3.67605e-07, 1.27689e-16, 1.306
-3.68053e-07, 1.2835e-16, 1.306
-3.685e-07, 1.29007e-16, 1.306
-3.68946e-07, 1.29661e-16, 1.306
-3.69391e-07, 1.30311e-16, 1.306
-3.69835e-07, 1.30958e-16, 1.306
-3.70278e-07, 1.31601e-16, 1.306
-3.7072e-07, 1.32241e-16, 1.306
-3.71161e-07, 1.32877e-16, 1.306
-3.71601e-07, 1.3351e-16, 1.306
-3.7204e-07, 1.34139e-16, 1.306
-3.72479e-07, 1.34764e-16, 1.306
-3.72916e-07, 1.35386e-16, 1.306
-3.73352e-07, 1.36004e-16, 1.306
-3.73788e-07, 1.36619e-16, 1.306
-3.74223e-07, 1.37231e-16, 1.306
-3.74656e-07, 1.37838e-16, 1.306
-3.75089e-07, 1.38443e-16, 1.306
-3.75521e-07, 1.39044e-16, 1.306
-3.75951e-07, 1.39641e-16, 1.306
-3.76381e-07, 1.40235e-16, 1.306
-3.7681e-07, 1.40825e-16, 1.306
-3.77238e-07, 1.41412e-16, 1.306
-3.77666e-07, 1.41995e-16, 1.306
-3.78092e-07, 1.42575e-16, 1.306
-3.78517e-07, 1.43151e-16, 1.306
-3.78941e-07, 1.43724e-16, 1.306
-3.79365e-07, 1.44293e-16, 1.306
-3.79788e-07, 1.44859e-16, 1.306
-3.80209e-07, 1.45421e-16, 1.306
-3.8063e-07, 1.4598e-16, 1.306
-3.8105e-07, 1.46536e-16, 1.306
-3.81469e-07, 1.47088e-16, 1.306
-3.81887e-07, 1.47636e-16, 1.306
-3.82304e-07, 1.48181e-16, 1.306
-3.8272e-07, 1.48723e-16, 1.306
-3.83136e-07, 1.49261e-16, 1.306
-3.8355e-07, 1.49795e-16, 1.306
-3.83964e-07, 1.50327e-16, 1.306
-3.84376e-07, 1.50855e-16, 1.306
-3.84788e-07, 1.51379e-16, 1.306
-3.85199e-07, 1.519e-16, 1.306
-3.85609e-07, 1.52417e-16, 1.306
-3.86018e-07, 1.52931e-16, 1.306
-3.86426e-07, 1.53442e-16, 1.306
-3.86834e-07, 1.53949e-16, 1.306
-3.8724e-07, 1.54453e-16, 1.306
-3.87646e-07, 1.54954e-16, 1.306
-3.88051e-07, 1.55451e-16, 1.306
-3.88455e-07, 1.55945e-16, 1.306
-3.88858e-07, 1.56435e-16, 1.306
-3.8926e-07, 1.56922e-16, 1.306
-3.89661e-07, 1.57406e-16, 1.306
-3.90062e-07, 1.57886e-16, 1.306
-3.90461e-07, 1.58363e-16, 1.306
-3.9086e-07, 1.58836e-16, 1.306
-3.91258e-07, 1.59306e-16, 1.306
-3.91655e-07, 1.59773e-16, 1.306
-3.92051e-07, 1.60237e-16, 1.306
-3.92446e-07, 1.60697e-16, 1.306
-3.92841e-07, 1.61154e-16, 1.306
-3.93234e-07, 1.61607e-16, 1.306
-3.93627e-07, 1.62058e-16, 1.306
-3.94019e-07, 1.62505e-16, 1.306
-3.9441e-07, 1.62948e-16, 1.306
-3.948e-07, 1.63389e-16, 1.306
-3.9519e-07, 1.63826e-16, 1.306
-3.95578e-07, 1.6426e-16, 1.306
-3.95966e-07, 1.6469e-16, 1.306
-3.96353e-07, 1.65117e-16, 1.306
-3.96739e-07, 1.65541e-16, 1.306
-3.97124e-07, 1.65962e-16, 1.306
-3.97509e-07, 1.6638e-16, 1.306
-3.97892e-07, 1.66794e-16, 1.306
-3.98275e-07, 1.67205e-16, 1.306
-3.98657e-07, 1.67613e-16, 1.306
-3.99038e-07, 1.68018e-16, 1.306
-3.99418e-07, 1.68419e-16, 1.306
-3.99798e-07, 1.68817e-16, 1.306
-4.00176e-07, 1.69212e-16, 1.306
-4.00554e-07, 1.69604e-16, 1.306
-4.00931e-07, 1.69993e-16, 1.306
-4.01307e-07, 1.70378e-16, 1.306
-4.01683e-07, 1.70761e-16, 1.306
-4.02057e-07, 1.7114e-16, 1.306
-4.02431e-07, 1.71516e-16, 1.306
-4.02804e-07, 1.71889e-16, 1.306
-4.03176e-07, 1.72259e-16, 1.306
-4.03548e-07, 1.72625e-16, 1.306
-4.03918e-07, 1.72989e-16, 1.306
-4.04288e-07, 1.73349e-16, 1.306
-4.04657e-07, 1.73707e-16, 1.306
-4.05025e-07, 1.74061e-16, 1.306
-4.05393e-07, 1.74412e-16, 1.306
-4.05759e-07, 1.7476e-16, 1.306
-4.06125e-07, 1.75105e-16, 1.306
-4.0649e-07, 1.75447e-16, 1.306
-4.06855e-07, 1.75786e-16, 1.306
-4.07218e-07, 1.76121e-16, 1.306
-4.07581e-07, 1.76454e-16, 1.306
-4.07943e-07, 1.76784e-16, 1.306
-4.08304e-07, 1.77111e-16, 1.306
-4.08664e-07, 1.77434e-16, 1.306
-4.09024e-07, 1.77755e-16, 1.306
-4.09383e-07, 1.78073e-16, 1.306
-4.09741e-07, 1.78387e-16, 1.306
-4.10098e-07, 1.78699e-16, 1.306
-4.10454e-07, 1.79008e-16, 1.306
-4.1081e-07, 1.79313e-16, 1.306
-4.11165e-07, 1.79616e-16, 1.306
-4.11519e-07, 1.79916e-16, 1.306
-4.11873e-07, 1.80213e-16, 1.306
-4.12226e-07, 1.80507e-16, 1.306
-4.12577e-07, 1.80798e-16, 1.306
-4.12929e-07, 1.81086e-16, 1.306
-4.13279e-07, 1.81371e-16, 1.306
-4.13629e-07, 1.81654e-16, 1.306
-4.13978e-07, 1.81933e-16, 1.306
-4.14326e-07, 1.8221e-16, 1.306
-4.14673e-07, 1.82483e-16, 1.306
-4.1502e-07, 1.82754e-16, 1.306
-4.15366e-07, 1.83022e-16, 1.306
-4.15711e-07, 1.83287e-16, 1.306
-4.16055e-07, 1.83549e-16, 1.306
-4.16399e-07, 1.83809e-16, 1.306
-4.16742e-07, 1.84065e-16, 1.306
-4.17084e-07, 1.84319e-16, 1.306
-4.17426e-07, 1.8457e-16, 1.306
-4.17767e-07, 1.84818e-16, 1.306
-4.18107e-07, 1.85064e-16, 1.306
-4.18446e-07, 1.85306e-16, 1.306
-4.18785e-07, 1.85546e-16, 1.306
-4.19122e-07, 1.85783e-16, 1.306
-4.19459e-07, 1.86018e-16, 1.306
-4.19796e-07, 1.86249e-16, 1.306
-4.20132e-07, 1.86478e-16, 1.306
